"CAS","Ready_Biodeg","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","ExactMolWt","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","FractionCSP3","HallKierAlpha","HeavyAtomCount","HeavyAtomMolWt","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","MaxAbsEStateIndex","MaxAbsPartialCharge","MaxEStateIndex","MaxPartialCharge","MinAbsEStateIndex","MinAbsPartialCharge","MinEStateIndex","MinPartialCharge","MolLogP","MolMR","MolWt","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRadicalElectrons","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","NumValenceElectrons","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","RingCount","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","qed"
"57-57-8","RB",2.32240504959099,51.913402998235,3.69867061274927,2.73071014330082,2.73071014330082,2.39384685011735,1.55047681565195,1.55047681565195,0.970470180457484,0.970470180457484,0.569235928178708,0.569235928178708,0.185395405949299,0.185395405949299,0,4.79453718407182,0,5.96930528795185,13.0277035874389,0,0,0,0,4.73686295380005,0,72.021129368,1.8,2.2,2.2,0.666666666666667,-0.53,5,68.031,10.3903595255632,2.69371364653244,0.707536304055025,0.250604861484781,29.7383714326442,9.67708333333333,0.464962556830139,9.67708333333333,0.308761782709085,0.0648148148148144,0.308761782709085,-0.0648148148148144,-0.464962556830139,-0.0667,15.576,72.063,0,2,0,1,1,0,0,0,2,0,2,0,0,0,1,1,28,4.73686295380005,6.60688196451292,0,0,0,5.96930528795185,4.79453718407182,0,0,0,0,0,0,6.42082162292601,1,9.53140013787187,5.96930528795185,0,0,0,6.42082162292601,6.60688196451292,0,0,0,0,0,0,0,12.5761872524648,9.53140013787187,0,6.42082162292601,0,0,0,0,26.3,0,0,0,0,0,0,0,0,0,15.1666666666667,0.374381357996136
"57-74-9","NRB",2.26438423482846,458.794032590504,13.6712083963243,8.54022364201887,14.5876552101665,8.11393152939881,5.21417604961702,8.35483444861635,4.95428907873142,9.29447591462998,4.31690046592142,9.79196142678174,3.483641590367,7.46047766432057,19.4587865645734,0,0,27.2774726647557,6.42082162292601,0,0,0,0,0,92.8075191218601,405.797771632,0.888888888888889,1.38888888888889,1.94444444444444,0.8,2.06,18,403.734,10895.2196903662,14.9749611748721,4.0746837784715,1.2808607895599,144.74276337968,6.61891203703704,0.166392137081358,6.61891203703704,0.166392137081358,0.183796296296297,0.12137493978578,-1.50319444444444,-0.12137493978578,5.6828,81.216,409.782,0,0,3,0,3,0,0,0,0,0,8,0,0,2,0,2,102,0,9.74834458288222,4.33335411348544,0,0,0,0,0,0,46.4037595609301,46.4037595609301,12.3387276690874,5.91790604616139,20.8187484406386,3,0,92.8075191218601,0,0,11.8358120923228,31.2566960557051,0,10.0645727042272,0,0,0,0,0,92.8075191218601,24.8358744327791,0,11.8358120923228,6.42082162292601,10.0645727042272,0,0,0,0,0,51.0059336419753,0,0,0,0,0,0,-1.50319444444444,-2.69718364197531,0.451292437701062
"59-50-7","RB",3.17167803044092,220.156177599934,6.85337115112852,5.05722887607806,5.81315782209652,4.19837730275766,2.65062290596718,3.0285873789764,1.9334867896045,2.3406869163451,1.14152728777475,1.5656066270671,0.62887089294119,0.746419444335059,0,0,0,5.74951183328391,5.02263331374133,5.563451491697,0,18.1991012053848,6.92373719969062,0,16.7074672850732,142.018542524,1.44444444444444,2.11111111111111,2.55555555555556,0.142857142857143,-0.69,9,135.529,104.200919306593,6.43033694344164,2.27536401594483,1.36016098474225,58.8938452129713,8.87885802469136,0.507954757971223,8.87885802469136,0.115444833893413,0.261018518518519,0.115444833893413,0.261018518518519,-0.507954757971223,2.35402,37.8538,142.585,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,48,5.10652739484071,5.74951183328391,0,0,0,0,0,0,0,0,11.6009398902325,30.6862898967724,5.02263331374133,0,1,5.10652739484071,11.6009398902325,0,0,0,6.92373719969062,0,28.7851860108232,0,5.74951183328391,0,0,5.74951183328391,11.6009398902325,5.10652739484071,0,6.92373719969062,5.563451491697,18.1991012053848,5.02263331374133,0,0,20.23,0,5.66953703703704,0,0,0,0,0,0,0,17.4415740740741,0.589767458709133
"59-67-6","RB",2.98145461404113,207.557662054337,6.69023444431199,4.61207655822228,4.61207655822228,4.30453045264031,2.43814565833253,2.43814565833253,1.54685296394006,1.54685296394006,0.908487512236098,0.908487512236098,0.489267188068993,0.489267188068993,5.96930528795185,4.79453718407182,0,5.563451491697,0,0,18.4600542116878,6.06636706846161,0,4.98397852094721,5.10652739484071,123.0320284,1.66666666666667,2.44444444444444,2.77777777777778,0,-1.38,9,118.071,129.225338703306,5.75123359580053,2.25933420066476,1.2528322001979,51.9717490670799,10.1609259259259,0.477598632284412,10.1609259259259,0.336758501498757,0.219907407407408,0.336758501498757,-0.941574074074074,-0.477598632284412,0.7798,31.1963,123.111,1,3,0,0,0,0,1,1,2,1,3,0,1,0,0,0,46,5.10652739484071,0,0,0,0,5.96930528795185,4.98397852094721,4.79453718407182,0,0,0,12.1327341369232,12.3936871432262,5.563451491697,1,9.90106457891253,5.96930528795185,0,4.98397852094721,0,0,0,30.0898727718464,0,0,0,0,0,0,16.0598112037398,0,0,10.3579886757688,24.5264212801494,0,0,0,50.19,0,0,0,0,0,0,0,0,0,27.3333333333333,0.59986894334993
"60-00-4","NRB",4.49437850662294,315.45388105272,15.706742302257,10.5589154219745,10.5589154219745,9.20128505815564,5.52250393040177,5.52250393040177,3.99626408692692,3.99626408692692,2.16792432525537,2.16792432525537,1.47602224903656,1.47602224903656,50.0562467754577,19.1781487362873,0,13.0895128118252,0,9.79981946170096,0,0,0,0,20.4261095793628,292.090665472,0.55,0.75,0.9,0.6,-2.2,20,276.116,10500.5489937099,17.8,8.82491372780069,9.79185151652331,113.366420806765,10.5549927038717,0.480285663977319,10.5549927038717,0.317218118975639,0.0702777777777777,0.317218118975639,-1.22752855463173,-0.480285663977319,-2.0712,63.4232,292.244,4,10,0,0,0,0,0,0,6,4,10,0,11,0,0,0,114,20.4261095793628,0,0,0,0,23.8772211518074,28.9779681979882,0,0,0,0,0,13.0895128118252,26.1790256236503,0,39.6042583156501,23.8772211518074,0,9.79981946170096,0,0,39.2685384354754,0,0,0,0,0,0,0,93.3716886283466,19.1781487362873,0,0,0,0,0,0,155.68,0,0,0,0,0,0,0,0,0,71.6666666666667,0.333294737123963
"60-12-8","RB",2.61489994009295,157.478420765621,6.52709773749546,5.24817850382118,5.24817850382118,4.43185165257814,3.08046475913307,3.08046475913307,1.95920535740347,1.95920535740347,1.24330319554729,1.24330319554729,0.773776682715938,0.773776682715938,0,0,0,6.60688196451292,0,6.42082162292601,5.563451491697,0,30.3318353423081,0,5.10652739484071,122.07316494,1.11111111111111,1.77777777777778,2.33333333333333,0.25,-0.82,9,112.087,145.166536673353,6.30224938875306,3.25398863684908,1.85903860182723,54.9555211004862,8.51968820861678,0.396031315299143,8.51968820861678,0.0470944874198694,0.240092592592593,0.0470944874198694,0.240092592592593,-0.396031315299143,1.2214,37.2318,122.167,1,1,0,0,0,1,0,1,1,1,1,0,2,0,0,0,48,5.10652739484071,0,0,0,0,0,0,0,0,0,30.3318353423081,11.984273114623,6.60688196451292,0,1,5.10652739484071,0,0,0,0,6.42082162292601,6.60688196451292,35.895286834005,0,0,0,0,0,0,11.7134093593536,6.42082162292601,0,5.563451491697,30.3318353423081,0,0,0,20.23,0,0,0,0,0,0,0,0,0,20.6666666666667,0.624975269811542
"60-29-7","NRB",2.19060968716425,11.1194154787637,4.12132034355964,3.82246185283696,3.82246185283696,2.41421356237309,1.99156383156272,1.99156383156272,0.781474414421557,0.781474414421557,0.408248290463863,0.408248290463863,0.204124145231932,0.204124145231932,0,0,0,0,0,13.2137639290258,0,0,13.8474743993812,0,4.73686295380005,74.07316494,1.2,1.6,1.6,1,-0.04,5,64.043,11.2451124978365,4.96,3.96,3.96,32.9476226005263,4.83333333333333,0.382025835782642,4.83333333333333,0.0437084125246928,0.84375,0.0437084125246928,0.84375,-0.382025835782642,1.0428,22.167,74.123,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,32,4.73686295380005,0,0,0,0,0,0,0,0,0,0,13.8474743993812,13.2137639290258,0,0,4.73686295380005,0,0,0,0,13.8474743993812,13.2137639290258,0,0,0,0,0,0,0,13.2137639290258,4.73686295380005,0,13.8474743993812,0,0,0,0,9.23,0,0,0,0,0,0,0,0,0,10.5,0.475268148935865
"60-33-3","RB",3.17376588289765,266.591787507011,14.8910587681744,13.1501443369609,13.1501443369609,9.77005561002966,8.28805094328385,8.28805094328385,5.37447384854347,5.37447384854347,3.3412760414873,3.3412760414873,2.08765297629038,2.08765297629038,5.96930528795185,4.79453718407182,0,0,6.42082162292601,25.683286491704,44.9457513604821,0,0,31.2278176270261,5.10652739484071,280.240230264,0.8,1.35,1.95,0.722222222222222,-1.05,20,248.196,22676.4637521603,18.95,16.0057103064067,16.95,124.519816760443,10.31856541272,0.481230389785217,10.31856541272,0.302839556532195,0.32390232528264,0.302839556532195,-0.670664658018173,-0.481230389785217,5.88450000000001,86.9938000000001,280.452,1,2,0,0,0,0,0,0,1,1,2,0,14,0,0,0,116,5.10652739484071,0,0,0,0,5.96930528795185,4.79453718407182,0,0,0,63.3319257416562,38.5249297375561,6.42082162292601,0,0,9.90106457891253,5.96930528795185,0,0,0,83.9735966748028,0,24.3040804273355,0,0,0,0,0,0,11.0758326827926,4.79453718407182,0,83.9735966748028,24.3040804273355,0,0,0,37.3,0,0,0,0,0,0,0,0,0,42.6666666666667,0.318261613476095
"60-35-5","RB",2.80303948767405,29.0195500086539,3.57735026918963,2.48559855965349,2.48559855965349,1.73205080756888,0.992799279826744,0.992799279826744,0.610650410024502,0.610650410024502,0,0,0,0,0,4.79453718407182,0,5.90717972935151,0,0,6.92373719969062,0,0,5.73366747716218,0,59.03711378,2,2,2,0.5,-0.53,4,54.028,3.24511249783653,3.47,0.874858299595141,1.15600925596297,24.6056059392826,9.22222222222222,0.369920587912653,9.22222222222222,0.213790179592175,0.333333333333333,0.213790179592175,-0.333333333333333,-0.369920587912653,-0.5084,14.8684,59.068,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,24,5.73366747716218,0,0,5.90717972935151,0,0,4.79453718407182,0,0,0,0,0,6.92373719969062,0,0,4.79453718407182,5.90717972935151,0,0,5.73366747716218,6.92373719969062,0,0,0,0,5.73366747716218,0,0,0,5.90717972935151,4.79453718407182,0,6.92373719969062,0,0,0,0,43.09,0,0,0,0,0,0,0,0,0,14.6666666666667,0.401030922755384
"60-51-5","NRB",3.89250063709835,191.132353788762,9.61288417512236,7.19556182900582,9.72298218186119,5.57582736545682,3.14314599468797,7.3719799805787,1.75897531455106,8.28287870647432,1.07981031760535,6.75527272971245,0.389797754794983,3.10229514478793,5.69353760077805,4.79453718407182,0,11.6600333360983,0,0,25.6013198786682,7.04767198267719,0,5.31678860400633,20.8543504120623,228.999621874,1.58333333333333,2.08333333333333,2.41666666666667,0.8,0.39,12,217.167,366.68658817307,12.39,5.93790481189885,4.42410213157639,81.302446721651,10.818757558579,0.358446990862691,10.818757558579,0.246795560756487,0.0802546296296296,0.246795560756487,-2.25903549382716,-0.358446990862691,0.9829,54.8277,229.263,1,4,0,0,0,0,0,0,5,1,7,0,5,0,0,0,72,14.36428292743,0,0,11.6007173301296,0,0,4.79453718407182,0,0,0,11.3817247961132,11.8068560886386,21.2672670652323,5.75285360674679,0,13.8420315074955,34.7892982148814,0,5.31678860400633,0,0,27.020120671979,0,0,0,5.31678860400633,0,0,17.0752623968912,32.9273004013306,25.6488875961341,0,0,0,0,0,0,47.56,0,6.2462358276644,0,0,0,0,0,0,9.93705782312925,15.7889285714286,0.712117041802371
"60-57-1|72-20-8","NRB",1.80290745979363,516.422862465738,13.5330157158901,9.34724352484353,13.8828172009543,8.77572757194729,6.24914478993606,8.51693162799143,6.30618247434514,9.58183366430106,5.92329358323656,10.2157933036512,5.29820921383547,8.43442226552977,14.0816986963677,0,0,24.0437448678194,21.90038479655,6.42082162292601,0,0,0,0,74.3425022951951,377.870630956,0.842105263157895,1.26315789473684,1.68421052631579,0.833333333333333,1.44,19,372.849,38778.566437644,12.9321582230842,3.20141111634596,0.985958267877877,139.967998077159,6.82415895061728,0.368961262472872,6.82415895061728,0.166359047693806,0.0466820987654319,0.166359047693806,-1.37469135802469,-0.368961262472872,4.4814,77.575,380.913,0,1,4,1,5,0,0,0,1,0,7,0,0,3,1,4,104,4.73686295380005,9.74834458288222,4.33335411348544,0,0,0,0,0,0,23.201879780465,46.4037595609301,30.0924458075716,0,22.2725054797238,5,4.73686295380005,69.6056393413951,0,0,23.6716241846456,32.7104530947903,0,10.0645727042272,0,0,0,0,0,69.6056393413951,26.2896314718643,4.73686295380005,23.6716241846456,6.42082162292601,10.0645727042272,0,0,0,12.53,0,39.5237745653817,0,0,0,0,0,0,-1.37469135802469,6.60091679264298,0.342677786322823
"62-23-7","RB",3.00614983372955,283.683190204761,9.13782820150469,5.92857313915001,5.92857313915001,5.60906090528062,3.08785331744792,3.08785331744792,2.10913637383551,2.10913637383551,1.3250737970423,1.3250737970423,0.72572323830832,0.72572323830832,10.8926163367695,14.9088554528374,0,11.2508377663806,0,12.1327341369232,12.1327341369232,0,0,0,5.10652739484071,167.02185764,1.33333333333333,1.83333333333333,2.16666666666667,0,-1.91,12,162.08,473.955341085275,8.18910802775025,2.99667013888714,1.57082897591662,67.4050768086331,10.3122260015117,0.477639203173341,10.3122260015117,0.335186817967686,0.0422222222222226,0.335186817967686,-1.09268707482993,-0.477639203173341,1.293,40.0557,167.12,1,5,0,0,0,1,0,1,3,1,5,0,2,0,0,0,62,5.10652739484071,0,0,0,5.68738627468356,5.96930528795185,10.1143182687656,4.79453718407182,0,0,0,12.1327341369232,12.1327341369232,10.4867625405147,1,14.8243756277302,11.6566915626354,0,0,0,0,0,39.943238034309,0,0,0,5.68738627468356,0,0,15.9991437316102,0,10.1143182687656,10.3579886757688,24.2654682738464,0,0,0,80.44,0,0,0,0,0,0,0,0,0,42,0.531152286958236
"62-44-2","NRB",2.63597264060756,279.481149314903,9.68179827587471,7.83300443887278,7.83300443887278,6.21954535281284,4.22539741129114,4.22539741129114,2.63857631473045,2.63857631473045,1.4856891138505,1.4856891138505,1.00442409317952,1.00442409317952,0,4.79453718407182,0,5.90717972935151,6.60688196451292,11.4368981079675,6.92373719969062,0,31.1892054735371,5.31678860400633,4.73686295380005,179.094628656,1.38461538461538,2,2.46153846153846,0.3,-1.51,13,166.115,831.113511783008,9.57703220191471,4.49957134236457,3.15128754635011,77.7161010902421,10.6814322719829,0.49388743379012,10.6814322719829,0.220747436318834,0.0655926923238428,0.220747436318834,-0.0655926923238428,-0.49388743379012,2.0437,51.9147,179.219,1,3,0,0,0,1,0,1,2,1,3,0,3,0,0,0,70,10.0536515578064,5.74951183328391,0,5.90717972935151,0,0,4.79453718407182,0,0,0,0,31.1892054735371,12.6111234743742,6.60688196451292,1,9.53140013787187,11.5945660040351,0,0,0,13.8474743993812,11.9236705685192,24.2654682738464,0,5.74951183328391,10.0536515578064,5.68738627468356,5.74951183328391,0,12.5140616938644,4.79453718407182,0,13.8474743993812,24.2654682738464,0,0,0,38.33,0,0,0,0,0,0,0,0,0,31.5,0.770678866809672
"62-53-3","RB",3.02146530972409,134.107369695415,5.11288417512236,3.96410161513775,3.96410161513775,3.39384685011735,2.19935873711777,2.19935873711777,1.41068360252296,1.41068360252296,0.799572491411848,0.799572491411848,0.453038918798848,0.453038918798848,0,0,0,0,0,5.68738627468356,0,0,30.3318353423081,0,5.73366747716218,93.057849224,1,1.57142857142857,1.85714285714286,0,-0.98,7,86.073,47.1972525729723,4.18611295681063,1.64619621593981,0.92905917971445,42.7712938165097,5.35777777777778,0.398728829486591,5.35777777777778,0.0313475925912186,0.82175925925926,0.0313475925912186,0.82175925925926,-0.398728829486591,1.2688,30.8544,93.129,2,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,36,5.73366747716218,0,0,0,0,0,0,0,0,0,18.1991012053848,12.1327341369232,5.68738627468356,0,1,0,5.68738627468356,0,0,0,0,5.73366747716218,30.3318353423081,0,0,5.73366747716218,5.68738627468356,0,0,0,0,0,0,30.3318353423081,0,0,0,26.02,0,0,0,0,0,0,0,0,0,15.6666666666667,0.48007546344556
"62-75-9","NRB",2.82574936874587,34.6291904830907,4.28445705037617,3.30267548146378,3.30267548146378,2.27005561002966,1.27700137683497,1.27700137683497,0.92886325359273,0.92886325359273,0.163299316185545,0.163299316185545,0,0,0,4.90706524398828,0,0,0,0,5.00891252395453,14.0953439653544,0,5.28588472096271,0,74.048012812,1.6,1.8,1.8,1,-0.6,5,68.035,9.65148445440323,4.4,1.69411764705882,3.4,30.528894816895,9.18055555555556,0.267015504662714,9.18055555555556,0.0518010397915032,1.19444444444444,0.0518010397915032,1.19444444444444,-0.267015504662714,0.2294,19.482,74.083,0,3,0,0,0,0,0,0,2,0,3,0,1,0,0,0,30,0,0,0,0,0,0,5.00891252395453,0,0,4.90706524398828,0,0,14.0953439653544,5.28588472096271,0,0,0,0,5.00891252395453,5.28588472096271,0,14.0953439653544,4.90706524398828,0,0,0,0,0,0,19.1042564893089,0,4.90706524398828,0,5.28588472096271,0,0,0,32.67,0,0,0,0,0,0,0,0,0,16,0.329191429318106
"63-25-2","RB",2.46495375616377,488.451030801204,10.6733621074374,8.35794846525511,8.35794846525511,7.30886175028988,4.68373964074171,4.68373964074171,3.11680419300495,3.11680419300495,2.1564108306778,2.1564108306778,1.43558926947393,1.43558926947393,6.09324007093841,4.79453718407182,0,0,5.74951183328391,10.7724484289296,7.04767198267719,6.06636706846161,36.3982024107697,5.31678860400633,4.73686295380005,201.078978592,1.13333333333333,1.86666666666667,2.66666666666667,0.0833333333333333,-2.03,15,190.137,3599.37436831362,9.52215978200551,4.00288159397145,1.90830321656312,87.6678813931841,11.0915622637944,0.411859732898801,11.0915622637944,0.411859732898801,0.452450869236583,0.409697067607981,-0.452450869236583,-0.409697067607981,2.558,59.0317,201.225,1,3,0,0,0,2,0,2,2,1,3,0,1,0,0,0,76,10.0536515578064,5.74951183328391,0,0,0,6.09324007093841,0,4.79453718407182,0,0,36.3982024107697,11.4525912829264,12.433896197142,0,2,9.53140013787187,16.865688499868,0,5.31678860400633,0,0,7.04767198267719,42.4645694792313,0,5.74951183328391,10.0536515578064,4.79453718407182,5.74951183328391,0,13.1409120536156,0,0,0,42.4645694792313,0,10.7724484289296,0,38.33,0,0,0,0,0,0,0,0,0,35.6666666666667,0.769567030685967
"63-91-2","RB",2.58460408239752,258.490862276717,8.97469149468816,6.60402055147775,6.60402055147775,5.69837730275766,3.72222469449015,3.72222469449015,2.6344534451684,2.6344534451684,1.61563753253156,1.61563753253156,0.955337441474788,0.955337441474788,12.0111461170998,4.79453718407182,0,0,6.42082162292601,5.563451491697,0,0,30.3318353423081,0,10.8401948720029,165.078978592,1.41666666666667,2,2.5,0.222222222222222,-1.35,12,154.104,526.605418861369,8.74389671361502,3.87520092849763,2.35865123647334,70.8218760119393,10.3786418178382,0.480077700203442,10.3786418178382,0.32031550163956,0.385092592592593,0.32031550163956,-0.959395313681028,-0.480077700203442,0.641,45.7572,165.192,3,3,0,0,0,1,0,1,2,2,3,0,3,0,0,0,64,10.8401948720029,6.04184082914796,0,0,0,5.96930528795185,4.79453718407182,0,0,0,30.3318353423081,11.984273114623,0,0,1,9.90106457891253,5.96930528795185,0,0,5.73366747716218,12.462662452074,0,35.895286834005,0,0,5.73366747716218,0,0,0,17.1176735119405,11.2153588069978,0,5.563451491697,30.3318353423081,0,0,0,63.32,0,0,0,0,0,0,0,0,0,33.1666666666667,0.690462799002939
"64-17-5","RB",1.63299316185545,2.75488750216347,2.70710678118655,2.15432037668651,2.15432037668651,1.4142135623731,1.02333454720339,1.02333454720339,0.316227766016838,0.316227766016838,0,0,0,0,0,0,0,6.60688196451292,0,0,0,6.92373719969062,0,0,5.10652739484071,46.041864812,2,2,2,1,-0.04,3,40.021,2.75488750216347,2.96,1.96,1.96,19.8984268944222,7.56944444444444,0.39666371478126,7.56944444444444,0.0402205817490864,0.25,0.0402205817490864,0.25,-0.39666371478126,-0.00140000000000001,12.7598,46.069,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20,5.10652739484071,0,0,0,0,0,0,0,0,0,0,6.92373719969062,6.60688196451292,0,0,5.10652739484071,0,0,0,0,6.92373719969062,6.60688196451292,0,0,0,0,0,0,0,11.7134093593536,0,0,6.92373719969062,0,0,0,0,20.23,0,0,0,0,0,0,0,0,0,9.5,0.406807965655395
"64-18-6","RB",2.1874960973679,10.2646625064904,2.70710678118655,1.43281215515345,1.43281215515345,1.4142135623731,0.493901150142677,0.493901150142677,0.105409255338946,0.105409255338946,0,0,0,0,0,0,0,6.47222086471646,0,0,0,0,0,0,9.90106457891253,46.005479304,2,2,2,0,-0.53,3,44.009,2.75488750216347,2.47,1.47,1.47,17.6950068800693,8.36111111111111,0.483466609975982,8.36111111111111,0.290128827617613,0.25,0.290128827617613,-0.25,-0.483466609975982,-0.2992,8.6928,46.025,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,18,5.10652739484071,0,0,0,6.47222086471646,0,4.79453718407182,0,0,0,0,0,0,0,0,9.90106457891253,6.47222086471646,0,0,0,0,0,0,0,0,0,0,0,0,11.5787482595572,4.79453718407182,0,0,0,0,0,0,37.3,0,0,0,0,0,0,0,0,0,15,0.380160720968112
"64-19-7","RB",2.80303948767405,27.0195500086539,3.57735026918963,2.35546188596382,2.35546188596382,1.73205080756888,0.927730942981911,0.927730942981911,0.519018035899438,0.519018035899438,0,0,0,0,5.96930528795185,0,0,0,0,6.92373719969062,0,0,0,0,9.90106457891253,60.021129368,2,2,2,0.5,-0.53,4,56.02,3.24511249783653,3.47,0.874858299595141,1.15600925596297,24.0599489944659,9,0.481433475172105,9,0.299684553158214,0.833333333333333,0.299684553158214,-0.833333333333333,-0.481433475172105,0.0908999999999999,13.3098,60.052,1,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,24,5.10652739484071,0,0,0,5.96930528795185,0,4.79453718407182,0,0,0,0,0,6.92373719969062,0,0,9.90106457891253,5.96930528795185,0,0,0,6.92373719969062,0,0,0,0,0,0,0,0,11.0758326827926,4.79453718407182,0,6.92373719969062,0,0,0,0,37.3,0,0,0,0,0,0,0,0,0,16.6666666666667,0.429882883200122
"65-85-0","RB",2.98145461404113,203.415952604261,6.69023444431199,4.74221323191195,4.74221323191195,4.30453045264031,2.58841454550487,2.58841454550487,1.67117796819292,1.67117796819292,1.02073964341998,1.02073964341998,0.580729833546644,0.580729833546644,5.96930528795185,4.79453718407182,0,0,5.563451491697,0,0,30.3318353423081,0,0,5.10652739484071,122.036779432,1.22222222222222,1.77777777777778,2.11111111111111,0,-1.31,9,116.075,129.225338703306,5.82003901170351,2.30676363555036,1.28770503193581,52.7521010861334,10.2009259259259,0.477639250580117,10.2009259259259,0.335178234671039,0.331018518518519,0.335178234671039,-0.879074074074074,-0.477639250580117,1.3848,33.4013,122.123,1,2,0,0,0,1,0,1,1,1,2,0,1,0,0,0,46,5.10652739484071,0,0,0,0,5.96930528795185,0,4.79453718407182,0,0,18.1991012053848,12.1327341369232,0,5.563451491697,1,9.90106457891253,5.96930528795185,0,0,0,0,0,35.895286834005,0,0,0,0,0,0,11.0758326827926,0,0,10.3579886757688,30.3318353423081,0,0,0,37.3,0,0,0,0,0,0,0,0,0,26.3333333333333,0.610603539428508
"66-25-1","RB",2.55878086932796,41.4446783588828,5.53553390593274,4.81402568439968,4.81402568439968,3.41421356237309,2.85105733204593,2.85105733204593,1.66244858244803,1.66244858244803,0.925528666022963,0.925528666022963,0.47767090063074,0.47767090063074,0,4.79453718407182,0,0,0,19.1278037689816,12.841643245852,0,0,6.92373719969062,0,100.088815004,1.42857142857143,2.14285714285714,2.57142857142857,0.833333333333333,-0.33,7,88.065,35.5096099251534,6.67,5.67,5.67,44.7254836998563,9.67967970521542,0.303402908155129,9.67967970521542,0.119490197254345,0.743888888888889,0.119490197254345,0.743888888888889,-0.303402908155129,1.7656,30.206,100.161,0,1,0,0,0,0,0,0,1,0,1,0,4,0,0,0,42,4.79453718407182,6.28616052312956,0,0,0,0,0,0,0,0,19.7653804455426,6.42082162292601,6.42082162292601,0,0,4.79453718407182,6.28616052312956,0,0,0,32.6070236913947,0,0,0,0,0,0,0,0,6.28616052312956,4.79453718407182,0,32.6070236913947,0,0,0,0,17.07,0,0,0,0,0,0,0,0,0,17,0.388394177317965
